Date,Visiting Team,Home Team,Home Win,2PDiff,2PADiff,2P%Diff,3PDiff,3PADiff,3P%Diff,FTDiff,FTADiff,FT%Diff,ORBDiff,DRBDiff,ASTDiff,STLDiff,BLKDiff,TOVDiff,PFDiff,PTSDiff,PADiff
"Thu, Mar 4, 2021",Milwaukee Bucks,Memphis Grizzlies,0,0.8376021745363175,1.6669650152687305,-1.408408790699046,-1.7847395118095726,-1.3633900094377485,-1.8161347071714937,0.39391386532194406,0.11146545098320032,0.3740352440923546,1.175964322724422,-1.4457159793338472,0.9891432578629581,1.6002833443026543,0.8961654462981585,-0.36342117788533485,1.454411905864593,-1.3220889706675032,-0.1711826294050487
"Wed, Apr 14, 2021",Milwaukee Bucks,Minnesota Timberwolves,0,-1.2810386198790749,-0.33860226872646015,-1.7483695332815743,-0.7484391501136911,0.13109519321516805,-2.2013754026321135,1.1029588229014422,0.9474563333571906,0.03400320400839585,0.35278929681732746,-3.397432551434538,0.058184897521351205,1.0183621281925976,1.6130978033366858,0.36342117788533485,3.1815260440787947,-1.9577086681038023,1.5406436646454145
"Mon, Feb 8, 2021",Milwaukee Bucks,Denver Nuggets,0,0.6405193099395358,0.6772045374529223,-0.09713164073786507,-0.5757224231643783,-0.36706654100247205,-0.6604126207896341,0.15756554612877705,-0.5573272549159937,1.4621377723610227,0.8231750259070947,-1.7348591752006157,1.39643754051241,0.4364409120825407,0.1792330892596311,0.18171058894266665,2.2725186029134243,-0.02542478789745406,0.29956960145882616
"Fri, Apr 2, 2021",Milwaukee Bucks,Portland Trail Blazers,0,-1.8230164975202223,-0.6251118807257737,-2.1854619166019678,1.0938726040123188,1.3633900094377465,-0.22013754026321153,1.812003780480943,0.6130599804075937,2.1422018525289364,0.9407714581795386,-1.8071449741673091,-1.920101618204561,-1.3093227362476272,1.0753985355577895,-1.998816478369339,2.090717114680351,0.15254872738471037,1.96860023815803
"Wed, Feb 10, 2021",Milwaukee Bucks,Phoenix Suns,1,0.5912485937903417,0.3125559403628878,0.43709238332038836,-0.46057793853150203,-0.2621903864303361,-0.6053782357238313,0.07878277306438852,-1.058921784340387,2.5162370966212912,-1.293560754996864,-1.5180017783005406,1.4546224380337593,-0.8728818241650853,-0.179233089259631,-0.7268423557706696,2.2725186029134243,0.0,-0.042795657351265226
"Tue, Dec 29, 2020",Milwaukee Bucks,Miami Heat,0,-1.2810386198790749,-1.1720847763608262,-0.04856582036893253,-0.46057793853150203,0.2621903864303361,-1.706065937039888,1.1029588229014422,0.4458618039327953,1.0200961202518763,-1.9991393486315168,-1.8071449741673091,1.2800677454697098,0.29096060805502716,-0.7169323570385274,0.9085529447133363,2.363419347029963,-1.5254872738471181,-0.08559131470252435
"Wed, Dec 30, 2020",Milwaukee Bucks,Miami Heat,1,-1.2810386198790749,-1.1720847763608262,-0.04856582036893253,-0.46057793853150203,0.2621903864303361,-1.706065937039888,1.1029588229014422,0.4458618039327953,1.0200961202518763,-1.9991393486315168,-1.8071449741673091,1.2800677454697098,0.29096060805502716,-0.7169323570385274,0.9085529447133363,2.363419347029963,-1.5254872738471181,-0.08559131470252435
"Sat, Jan 30, 2021",Milwaukee Bucks,Charlotte Hornets,1,-1.4781214844758548,-0.4948802389079041,-1.796935353650507,-0.1151444846328753,0.34084750235943617,-1.1006877013160568,0.236348319193167,0.16719817647479845,0.03400320400839585,0.8231750259070947,-2.3854313659008457,1.338252642991059,0.0,0.5376992677788948,1.3628294170700046,1.2726104176315196,-1.6017616375394734,0.5991392029176584
"Tue, Apr 27, 2021",Milwaukee Bucks,Charlotte Hornets,0,-1.4781214844758548,-0.4948802389079041,-1.796935353650507,-0.1151444846328753,0.34084750235943617,-1.1006877013160568,0.236348319193167,0.16719817647479845,0.03400320400839585,0.8231750259070947,-2.3854313659008457,1.338252642991059,0.0,0.5376992677788948,1.3628294170700046,1.2726104176315196,-1.6017616375394734,0.5991392029176584
"Wed, Jan 13, 2021",Milwaukee Bucks,Detroit Pistons,0,-1.034685039133099,0.0,-1.8940669943883721,-1.381733815594508,-0.7603521206479762,-2.091306632500508,1.733221007416553,1.5605163137647824,-0.03400320400839596,-0.23519286454488358,-2.4577171648675393,-0.23273959008540068,-0.5819212161100569,1.254631624817422,1.4536847115413378,3.5451290205449446,-2.3390804865655817,0.4707522308638749
"Sat, Mar 13, 2021",Milwaukee Bucks,Washington Wizards,0,0.9361436068347074,1.4846407167237143,-1.019882227747585,-2.5331786619232646,-2.2286182846578577,-2.091306632500508,2.678614284189218,2.2850417451555742,0.30602883607556286,-0.9407714581795386,-2.1685739690007706,-0.34910938512810097,-1.3093227362476272,-1.0753985355577904,0.18171058894266665,3.363327532311871,-1.5254872738471181,0.6847305176201828
"Mon, Mar 15, 2021",Milwaukee Bucks,Washington Wizards,0,0.9361436068347074,1.4846407167237143,-1.019882227747585,-2.5331786619232646,-2.2286182846578577,-2.091306632500508,2.678614284189218,2.2850417451555742,0.30602883607556286,-0.9407714581795386,-2.1685739690007706,-0.34910938512810097,-1.3093227362476272,-1.0753985355577904,0.18171058894266665,3.363327532311871,-1.5254872738471181,0.6847305176201828
"Sun, Dec 27, 2020",Milwaukee Bucks,New York Knicks,1,-0.49270716149195154,1.2762700898151218,-3.1082125036116874,-1.093872604012319,-1.3633900094377485,0.16510315519740848,0.945393276772665,0.3901290784411971,0.816076896201501,0.0,-0.1445715979333817,-1.6291771305978089,-0.8728818241650853,1.254631624817422,-0.09085529447133328,3.817831252894556,-1.678036001231832,-1.3694610352403718
"Fri, Feb 12, 2021",Milwaukee Bucks,Utah Jazz,1,-2.364994375161368,-2.031613612358765,-0.4856582036893261,1.6120227848602586,1.9139898209414525,0.0,1.181741595965832,0.4458618039327953,1.326124956327439,0.8231750259070947,0.7951437886336168,-0.5818489752135038,-1.745763648330169,1.254631624817422,0.817697650242003,1.6362133940976662,0.1016991515898058,-1.3266653778891127
"Sat, Apr 3, 2021",Milwaukee Bucks,Sacramento Kings,0,0.39416572919355986,0.46883391054433166,-0.14569746110679782,-1.1514448463287565,-0.7603521206479762,-1.3758596266450709,0.47269663838633114,0.6130599804075937,-0.5100480601259383,-0.8231750259070947,-3.5420041493679246,0.3491093851281031,-0.5819212161100569,0.8961654462981585,-0.09085529447133328,2.2725186029134243,-0.9152923643082731,2.48214812637317
"Mon, Mar 29, 2021",Milwaukee Bucks,Los Angeles Clippers,1,-0.5912485937903432,0.05209265672714859,-1.2141455092233155,0.3454334538986268,-0.10487615457213595,1.2107564714476593,0.7090449575794981,-0.5573272549159937,2.686253116663271,-0.35278929681732746,-0.795143788633617,0.17455469256405154,-0.8728818241650853,-0.5376992677788947,0.09085529447133334,2.6361215793795743,0.1016991515898058,-0.08559131470252435
"Fri, Jan 29, 2021",Milwaukee Bucks,New Orleans Pelicans,1,0.9854143229839031,1.224177433087975,-0.4856582036893261,-2.0726007233917616,-1.5993613572250505,-2.2564097876979163,2.363483191931664,2.73090354908837,-1.0540993242602723,1.8815429163590751,-1.156572783467079,0.5236640776921546,-0.5819212161100569,-0.35846617851926366,0.9085529447133363,0.8181066970488347,-0.9407171522057236,1.0270957764302742
"Thu, Apr 15, 2021",Milwaukee Bucks,Atlanta Hawks,0,-0.3448950130443674,0.3646485970900345,-1.3598429703301134,-0.8635836347465674,-0.6030378887897742,-0.8805501610528454,3.3088764687043293,2.117843568680776,1.7681666084365857,0.8231750259070947,-0.8674295876003053,-0.23273959008540068,-1.1638424322201137,0.5376992677788948,0.0,2.545220835263036,-0.3813718184617795,0.8131174896739664
"Sun, Apr 25, 2021",Milwaukee Bucks,Atlanta Hawks,1,-0.3448950130443674,0.3646485970900345,-1.3598429703301134,-0.8635836347465674,-0.6030378887897742,-0.8805501610528454,3.3088764687043293,2.117843568680776,1.7681666084365857,0.8231750259070947,-0.8674295876003053,-0.23273959008540068,-1.1638424322201137,0.5376992677788948,0.0,2.545220835263036,-0.3813718184617795,0.8131174896739664
